"year","sitecode","section","reach","pass","unitnum","unittype","vert_index","pitnumber","species","length_1_mm","length_2_mm","weight_g","clip","sampledate","notes"
2008,"MACKOG-M","OG","M",2,4,"C",7,13711918,"Coastal giant salamander",73,134,16.56,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,4,"C",8,13703018,"Coastal giant salamander",67,120,13.15,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,4,"C",9,13704761,"Coastal giant salamander",71,109,10.87,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,4,"C",10,13703356,"Coastal giant salamander",76,129,16.54,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,4,"C",11,13704463,"Coastal giant salamander",76,125,17.86,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,5,"P",1,,"Cutthroat trout",40,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,5,"P",2,,"Cutthroat trout",75,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,5,"P",3,,"Cutthroat trout",79,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,5,"P",4,,"Coastal giant salamander",34,62,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,5,"P",5,13704503,"Cutthroat trout",124,,18.37,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,5,"P",6,13703032,"Coastal giant salamander",76,134,15.66,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",1,13700872,"Cutthroat trout",119,,17.03,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",2,,"Coastal giant salamander",29,55,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",3,,"Cutthroat trout",81,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",4,,"Coastal giant salamander",41,83,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",5,,"Coastal giant salamander",57,98,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",6,,"Cutthroat trout",46,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",7,,"Cutthroat trout",89,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",8,,"Coastal giant salamander",62,83,,"NONE",2008-09-16,"CUTTAIL"
2008,"MACKOG-M","OG","M",2,6,"SC",9,13701038,"Coastal giant salamander",79,133,17.86,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",10,13713380,"Coastal giant salamander",66,117,10.93,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,6,"SC",11,,"Cutthroat trout",35,,0.6,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",1,,"Cutthroat trout",43,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",2,,"Cutthroat trout",50,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",3,,"Cutthroat trout",85,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",4,13706706,"Cutthroat trout",95,,10.27,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",5,,"Coastal giant salamander",32,60,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",6,,"Coastal giant salamander",41,75,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",7,,"Coastal giant salamander",36,68,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",8,,"Coastal giant salamander",57,100,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",9,,"Coastal giant salamander",56,88,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",10,,"Coastal giant salamander",58,108,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",11,,"Coastal giant salamander",54,92,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",12,,"Coastal giant salamander",57,103,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",13,,"Coastal giant salamander",24,48,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",14,,"Coastal giant salamander",52,95,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",15,,"Coastal giant salamander",42,80,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",16,13711202,"Coastal giant salamander",70,123,10.95,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,8,"SC",17,13701956,"Coastal giant salamander",61,109,8.07,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",1,,"Cutthroat trout",41,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",2,,"Cutthroat trout",44,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",3,,"Cutthroat trout",47,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",4,,"Cutthroat trout",46,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",5,,"Cutthroat trout",54,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",6,,"Cutthroat trout",80,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",7,13700101,"Cutthroat trout",90,,9.18,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",8,,"Cutthroat trout",34,,,"NONE",2008-09-16,"MORT"
2008,"MACKOG-M","OG","M",2,9,"C",9,13711183,"Cutthroat trout",111,,14.6,"LV",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",10,13702290,"Coastal giant salamander",60,107,8.34,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",11,,"Cutthroat trout",44,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",12,,"Cutthroat trout",81,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",13,,"Cutthroat trout",71,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",14,,"Coastal giant salamander",26,48,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",15,,"Cutthroat trout",82,,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",16,,"Coastal giant salamander",28,50,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",17,,"Coastal giant salamander",24,40,,"NONE",2008-09-16,"MORT"
2008,"MACKOG-M","OG","M",2,9,"C",18,,"Coastal giant salamander",35,68,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",19,,"Coastal giant salamander",51,97,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",20,,"Coastal giant salamander",55,91,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",21,,"Coastal giant salamander",52,96,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",22,,"Coastal giant salamander",44,79,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",23,,"Coastal giant salamander",58,95,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",24,,"Coastal giant salamander",53,98,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",25,,"Coastal giant salamander",56,107,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",26,,"Coastal giant salamander",55,83,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",27,,"Coastal giant salamander",45,81,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",28,,"Coastal giant salamander",45,75,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",29,,"Coastal giant salamander",57,108,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",30,,"Coastal giant salamander",37,65,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",31,,"Coastal giant salamander",48,90,,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",32,13705389,"Coastal giant salamander",65,107,9.26,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",33,13705766,"Coastal giant salamander",67,114,11.48,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",34,13711749,"Coastal giant salamander",69,123,11.96,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",35,13708392,"Coastal giant salamander",74,130,14.23,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",36,13701955,"Coastal giant salamander",72,128,13.31,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",37,13704815,"Coastal giant salamander",103,173,29.48,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",38,13700730,"Coastal giant salamander",122,208,49.02,"NONE",2008-09-16,"BLEEDER"
2008,"MACKOG-M","OG","M",2,9,"C",39,13699799,"Coastal giant salamander",142,248,88.72,"NONE",2008-09-16,
2008,"MACKOG-M","OG","M",2,9,"C",40,13700612,"Coastal giant salamander",145,238,86.7,"NONE",2008-09-16,
2008,"MACKOG-U","OG","U",1,10,"P",1,,"Cutthroat trout",44,,0.79,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",2,,"Cutthroat trout",46,,1.46,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",3,,"Cutthroat trout",42,,0.73,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",4,,"Cutthroat trout",47,,1.08,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",5,,"Cutthroat trout",52,,1.39,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",6,13704826,"Cutthroat trout",150,,34.27,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",7,,"Cutthroat trout",49,,1.44,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",8,,"Cutthroat trout",51,,1.15,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",9,,"Cutthroat trout",89,,7.15,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",10,,"Cutthroat trout",81,,5.54,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",11,13702579,"Cutthroat trout",139,,27.64,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",12,13710388,"Cutthroat trout",117,,16.13,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",13,,"Coastal giant salamander",43,76,2.5,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",14,,"Coastal giant salamander",57,105,6.41,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",15,13706091,"Cutthroat trout",95,,8.27,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",16,13705518,"Cutthroat trout",115,,14.55,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",17,,"Cutthroat trout",78,,4.4,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",18,,"Cutthroat trout",84,,6.58,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",19,,"Cutthroat trout",88,,6.44,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",20,13711968,"Cutthroat trout",105,,11.07,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",21,,"Coastal giant salamander",53,96,6.06,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",22,13709813,"Coastal giant salamander",79,147,20,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",23,13700607,"Cutthroat trout",132,,22.48,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",24,13713617,"Cutthroat trout",114,,14.53,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",25,13704920,"Cutthroat trout",115,,15.36,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",26,13713001,"Cutthroat trout",127,,19.8,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",27,13699460,"Cutthroat trout",149,,33.75,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",28,,"Coastal giant salamander",57,107,7.7,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,10,"P",29,,"Coastal giant salamander",59,115,8.63,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",1,,"Cutthroat trout",47,,1.04,"NONE",2008-09-17,"MORT"
2008,"MACKOG-U","OG","U",1,11,"C",2,,"Cutthroat trout",82,,6.12,"NONE",2008-09-17,"MORT"
2008,"MACKOG-U","OG","U",1,11,"C",3,,"Cutthroat trout",72,,4.33,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",4,13715406,"Cutthroat trout",111,,16.76,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",5,13707060,"Cutthroat trout",102,,11.15,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",6,,"Cutthroat trout",47,,1.1,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",7,13712957,"Cutthroat trout",96,,8.95,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",8,13710665,"Cutthroat trout",108,,12.11,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",9,13708396,"Cutthroat trout",134,,24.92,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",10,13711774,"Cutthroat trout",130,,22.65,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",11,,"Coastal giant salamander",55,105,7.93,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",12,,"Coastal giant salamander",56,98,6.86,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",13,13715745,"Cutthroat trout",119,,17.64,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",14,13711350,"Coastal giant salamander",64,119,10.85,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",15,,"Coastal giant salamander",55,98,6.75,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",16,13708398,"Cutthroat trout",95,,8.17,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",17,,"Coastal giant salamander",56,105,6.75,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",18,13702973,"Cutthroat trout",119,,16.25,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",19,13705188,"Cutthroat trout",101,,9.87,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",20,13701252,"Cutthroat trout",136,,26.1,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",21,13706663,"Cutthroat trout",168,,48.91,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",22,13707340,"Cutthroat trout",121,,21.17,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",23,,"Coastal giant salamander",45,81,3.41,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",24,,"Coastal giant salamander",53,89,5.4,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",25,13713635,"Coastal giant salamander",62,109,7.25,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",26,13709885,"Cutthroat trout",164,,41.27,"LVRV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",27,13702642,"Cutthroat trout",151,,35.35,"RV",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",28,13700649,"Coastal giant salamander",66,129,11.38,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",29,13704216,"Coastal giant salamander",69,118,11.24,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",30,13705529,"Coastal giant salamander",72,121,11.6,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",31,,"Coastal giant salamander",54,101,5.82,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",32,13710331,"Coastal giant salamander",73,131,13.52,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",33,13705386,"Coastal giant salamander",76,136,16.02,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",34,13703897,"Coastal giant salamander",101,181,38.13,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,11,"C",35,,"Coastal giant salamander",164,265,96.54,"NONE",2008-09-17,"ADULT"
2008,"MACKOG-U","OG","U",1,11,"C",36,13709599,"Coastal giant salamander",75,137,16.02,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",1,,"Cutthroat trout",51,,1.17,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",2,,"Cutthroat trout",49,,0.94,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",3,,"Cutthroat trout",52,,1.24,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",4,,"Coastal giant salamander",44,70,2.59,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",5,,"Cutthroat trout",75,,4.01,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",6,,"Cutthroat trout",89,,6.94,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",7,,"Cutthroat trout",89,,7.36,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",8,,"Cutthroat trout",80,,5.16,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",9,,"Coastal giant salamander",58,110,8.25,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",10,13710393,"Cutthroat trout",101,,10.3,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",11,13701659,"Cutthroat trout",127,,19.89,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",12,13710940,"Cutthroat trout",138,,24.04,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",13,,"Coastal giant salamander",49,103,4.38,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",14,,"Coastal giant salamander",54,97,5.61,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",15,13701523,"Cutthroat trout",98,,8.99,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",16,13713761,"Cutthroat trout",116,,15.58,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",17,13702944,"Cutthroat trout",126,,18.61,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",18,13699242,"Cutthroat trout",140,,31.09,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",19,13704792,"Cutthroat trout",135,,18.56,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",20,13701954,"Cutthroat trout",129,,20.23,"RV",2008-09-17,
2008,"MACKOG-U","OG","U",1,12,"P",21,13708918,"Coastal giant salamander",128,202,48.89,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",1,13701023,"Cutthroat trout",129,,20.57,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",2,,"Cutthroat trout",48,,1.07,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",3,,"Cutthroat trout",34,,0.37,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",4,,"Cutthroat trout",88,,7.05,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",5,13712708,"Cutthroat trout",97,,9.58,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",6,,"Cutthroat trout",35,,0.39,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",7,,"Cutthroat trout",83,,6.69,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",8,,"Cutthroat trout",31,,0.27,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",9,,"Cutthroat trout",51,,1.48,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",10,,"Cutthroat trout",41,,0.76,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",11,,"Cutthroat trout",47,,0.96,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",12,,"Cutthroat trout",51,,1.24,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",13,,"Cutthroat trout",44,,0.79,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",14,,"Cutthroat trout",45,,0.86,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",15,,"Cutthroat trout",50,,1.19,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",16,,"Cutthroat trout",43,,0.86,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",17,,"Cutthroat trout",86,,4.73,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",18,,"Cutthroat trout",38,,0.57,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",19,,"Cutthroat trout",44,,0.87,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",20,,"Cutthroat trout",46,,1.03,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",21,,"Cutthroat trout",41,,0.66,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",22,,"Cutthroat trout",75,,4.45,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",23,13711921,"Cutthroat trout",103,,10.58,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",24,,"Cutthroat trout",50,,1.2,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",25,13709563,"Cutthroat trout",128,,21.6,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",26,13701736,"Cutthroat trout",90,,7.59,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",27,13700976,"Cutthroat trout",117,,15.49,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",28,13700685,"Cutthroat trout",123,,21.64,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",29,13704221,"Cutthroat trout",128,,19.87,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",30,13709819,"Cutthroat trout",106,,12.04,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",31,13705860,"Cutthroat trout",100,,10.02,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",32,,"Cutthroat trout",88,,6.83,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",33,,"Cutthroat trout",82,,5.84,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",34,13699548,"Cutthroat trout",102,,11.08,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",35,13707642,"Cutthroat trout",119,,18.77,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",36,13704726,"Cutthroat trout",111,,14.2,"LV",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",37,,"Coastal giant salamander",26,49,0.73,"NONE",2008-09-17,"MORT"
2008,"MACKOG-U","OG","U",1,13,"C",38,,"Coastal giant salamander",41,79,2.5,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",39,,"Coastal giant salamander",48,85,3.58,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",40,13706056,"Coastal giant salamander",64,102,8.16,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",41,,"Coastal giant salamander",46,87,3.51,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",42,,"Coastal giant salamander",59,112,9.89,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",43,,"Coastal giant salamander",38,55,1.5,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",44,,"Coastal giant salamander",51,98,6.86,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",45,,"Coastal giant salamander",58,99,5.19,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",46,,"Coastal giant salamander",59,102,8.47,"NONE",2008-09-17,"CUTTAIL"
2008,"MACKOG-U","OG","U",1,13,"C",47,,"Coastal giant salamander",41,82,3.11,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",48,,"Coastal giant salamander",52,90,6.27,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",49,,"Coastal giant salamander",46,80,3.6,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",50,,"Coastal giant salamander",52,97,6.48,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",51,,"Coastal giant salamander",48,86,3.43,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",52,,"Coastal giant salamander",55,103,5.99,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",53,,"Coastal giant salamander",50,97,4.57,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",54,,"Coastal giant salamander",58,108,8,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",55,13710809,"Coastal giant salamander",68,128,11.45,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",56,,"Coastal giant salamander",62,104,8.4,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",57,,"Coastal giant salamander",53,98,5.36,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",58,,"Coastal giant salamander",68,130,13.11,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",59,,"Coastal giant salamander",50,91,4.69,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",60,,"Coastal giant salamander",51,97,6.03,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",61,,"Coastal giant salamander",57,106,7.41,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",62,,"Coastal giant salamander",55,99,6.59,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",63,,"Coastal giant salamander",48,81,4.3,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",64,,"Coastal giant salamander",30,58,1.26,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",65,,"Coastal giant salamander",51,92,4.55,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",66,,"Coastal giant salamander",23,41,0.55,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",67,,"Coastal giant salamander",70,124,11.81,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",68,,"Coastal giant salamander",44,78,3,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",69,,"Coastal giant salamander",75,127,13.42,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",70,,"Coastal giant salamander",39,67,2.03,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",71,,"Coastal giant salamander",68,120,10.14,"NONE",2008-09-17,
2008,"MACKOG-U","OG","U",1,13,"C",72,,"Coastal giant salamander",63,119,10.2,"NONE",2008-09-17,
